ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,trail_id,name,lat,lon,snow_obs_lat,snow_obs_lng,snow_obs_location,snow_obs_alt,snowlevel_in_cm,distance,snow_status
525056,Swiss Trail Tour Lenk- Strecke Freitag- 2020,2 - medium,Trailrunning,22.88,04:47,1202,1064,2108.0,3,3,bern-region,525056,"Swiss Trail Tour Lenk, Strecke Freitag, 2020",46.455456,7.443664999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
482336,Swiss Trail Tour Lenk- Strecke Ultra- Sonntag 2019,3 - difficult,Trailrunning,44.98,09:31,2500,1064,2346.0,4,6,bern-region,482336,"Swiss Trail Tour Lenk, Strecke Ultra, Sonntag 2019",46.455456,7.443613,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
482340,Swiss Trail Tour Lenk- Strecke Ultra- Samstag 2019,3 - difficult,Trailrunning,46.54,09:38,2372,1010,2108.0,4,6,bern-region,482340,"Swiss Trail Tour Lenk, Strecke Ultra, Samstag 2019",46.455456,7.443625999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
50976,Rundwanderung Tellenburg Frutigen,1 - easy,Hiking,8.17,02:10,230,773,904.0,1,2,bern-region,50976,Rundwanderung Tellenburg Frutigen,46.588905,7.651083,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.2,Snow
48925,Aussichtsreiche Wege in der Adelbodner Bergwelt,1 - easy,Hiking,8.39,02:30,420,1310,1624.0,2,2,bern-region,48925,Aussichtsreiche Wege in der Adelbodner Bergwelt,46.493202000000004,7.55967,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.5,Snow
837028,Trailrunning Rund um Adelboden,2 - medium,Trailrunning,27.73,05:45,1555,1295,2079.0,3,3,bern-region,837028,Trailrunning Rund um Adelboden,46.492645,7.558969,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.4,Snow
295433,Diemtigtaler Hausweg «Mittleres Tal»,1 - easy,Thematic route,10.2,03:15,434,814,1128.0,1,2,bern-region,295433,Diemtigtaler Hausweg «Mittleres Tal»,46.631969,7.560707000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,17.8,Snow
348123,Meienberg – Rundwanderung Seebergsee - Meienberg,2 - medium,Hiking,7.12,02:30,322,1769,1923.0,3,3,bern-region,348123,Meienberg – Rundwanderung Seebergsee - Meienberg,46.582542,7.423617999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.4,Snow
698708,Gemmipass Biketour,2 - medium,Mountainbike,26.73,02:55,500,1170,2335.0,0,4,bern-region,698708,Gemmipass Biketour,46.457909,7.650411999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.2,Snow
277600,Alternative Bad Weather Walk: Kandersteg to Blausee,1 - easy,Hiking,5.1,02:00,15,897,1488.0,1,1,bern-region,277600,Alternative Bad Weather Walk: Kandersteg to Blausee,46.495384,7.671755999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,10.0,Snow
114258,Adelboden – wo das Vogellisi gelebt hat,2 - medium,Hiking,12.65,04:15,668,1310,1948.0,3,3,bern-region,114258,Adelboden – wo das Vogellisi gelebt hat,46.493038,7.559477,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.5,Snow
717229,Oberwil - Alp Morgete - Oberwil,3 - difficult,Cycling,21.89,03:15,1010,813,1654.0,1,5,bern-region,717229,Oberwil - Alp Morgete - Oberwil,46.656273,7.435525999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,22.1,Snow
211604,Helsana Trail: Schönried - Bergmatte - Grossi Vorschess - Rellerli - Ritmal - Schönried- gelb,2 - medium,Trailrunning,9.51,02:00,593,1239,1832.0,4,4,bern-region,211604,"Helsana Trail: Schönried - Bergmatte - Grossi Vorschess - Rellerli - Ritmal - Schönried, gelb",46.504661999999996,7.287947999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,20.2,Snow
211600,Helsana Trail: Schönried - Saanenmöser - Schönried- grün,2 - medium,Trailrunning,6.33,01:15,119,1229,1348.0,2,3,bern-region,211600,"Helsana Trail: Schönried - Saanenmöser - Schönried, grün",46.503708,7.29188,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,19.8,Snow
354688,Horneggli - Hornberg - Horneggli (Blumenweg),1 - easy,Hiking,2.7,01:00,101,1767,1868.0,2,2,bern-region,354688,Horneggli - Hornberg - Horneggli (Blumenweg),46.493576000000004,7.3136220000000005,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,18.0,Snow
707098,Rotengraben - Wintermatte - Heubergtal - Wintermatte - Rotengraben,2 - medium,Hiking,13.6,04:20,625,1372,1988.0,0,3,bern-region,707098,Rotengraben - Wintermatte - Heubergtal - Wintermatte - Rotengraben,46.47974,7.350671000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.1,Snow
131770,Königsrunde Nord,3 - difficult,Racing,163.02,09:30,2545,595,1610.0,2,6,bern-region,131770,Königsrunde Nord,46.553779999999996,7.375004,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,16.0,Snow
698709,Allmenalp Biketour,2 - medium,Mountainbike,21.14,02:30,677,1170,1789.0,0,4,bern-region,698709,Allmenalp Biketour,46.495377000000005,7.671803,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,10.0,Snow
698707,Blausee Biketour,1 - easy,Mountainbike,10.13,01:05,281,896,1177.0,0,1,bern-region,698707,Blausee Biketour,46.495152000000004,7.671244000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,9.9,Snow
65411,Moorweg Sparemoos,1 - easy,Thematic route,3.39,01:00,130,1570,1679.0,2,2,bern-region,65411,Moorweg Sparemoos,46.550877,7.33904,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,18.1,Snow
834956,Berschel Tour,3 - difficult,Mountainbike,10.84,01:40,488,1154,1601.0,4,6,bern-region,834956,Berschel Tour,46.48888,7.289116,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,19.8,Snow
678610,Freeride Tour Sunnbüel,2 - medium,Mountainbike,4.64,00:20,737,1195,1932.0,0,3,bern-region,678610,Freeride Tour Sunnbüel,46.45797,7.650421000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.2,Snow
700217,Lenk - Gibel - Guggernäll - Abstecher zum Laubbärgli - Lenk,1 - easy,Cycling,19.07,02:05,822,1068,1848.0,1,1,bern-region,700217,Lenk - Gibel - Guggernäll - Abstecher zum Laubbärgli - Lenk,46.457947,7.443611,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
131614,Blumenweg Horneggli (Rundwanderung),1 - easy,Thematic route,2.7,01:00,101,1767,1868.0,2,2,bern-region,131614,Blumenweg Horneggli (Rundwanderung),46.493576000000004,7.3136220000000005,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,18.0,Snow
744928,Lötschberger-Nordrampe,2 - medium,Hiking,17.25,04:50,238,779,1205.0,3,3,bern-region,744928,Lötschberger-Nordrampe,46.477309999999996,7.663785000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,9.0,Snow
66023,Erlebnisweg Grimmimutz  - Grimmialp,1 - easy,Thematic route,4.22,01:30,200,1224,1421.0,2,2,bern-region,66023,Erlebnisweg Grimmimutz  - Grimmialp,46.565914,7.479274,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,11.6,Snow
823060,E-Bike Tour entlang der Diemtigtaler Hauswege,2 - medium,Cycling,43.09,03:00,1103,669,1270.0,0,3,bern-region,823060,E-Bike Tour entlang der Diemtigtaler Hauswege,46.660259,7.580146000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,21.0,Snow
850762,St. Stephan Loop,3 - difficult,Mountainbike,30.56,03:15,920,934,1836.0,5,6,bern-region,850762,St. Stephan Loop,46.506313,7.403347999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,11.6,Snow
298943,Wildrosen Wanderung,1 - easy,Thematic route,7.15,02:15,322,1081,1403.0,1,2,bern-region,298943,Wildrosen Wanderung,46.598392,7.502433,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,14.4,Snow
744918,Höh,2 - medium,Hiking,5.3,02:00,141,1170,1310.0,3,3,bern-region,744918,Höh,46.49559,7.671736,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,10.0,Snow
700218,Matten - Gfell - St. Stephan - Matten,1 - easy,Cycling,11.25,01:20,476,994,1467.0,1,2,bern-region,700218,Matten - Gfell - St. Stephan - Matten,46.496803,7.4220690000000005,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,9.9,Snow
131685,Via Alpina: Lenk - Gstaad,3 - difficult,Hiking,21.6,07:30,994,1049,2059.0,2,6,bern-region,131685,Via Alpina: Lenk - Gstaad,46.457142,7.443128,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
316230,Kinderwagenrundweg Grimmialp,1 - easy,Hiking,5.46,01:45,123,1163,1274.0,1,1,bern-region,316230,Kinderwagenrundweg Grimmialp,46.565903000000006,7.479002,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,11.6,Snow
836971,E-Bike Elsigen-Metsch,2 - medium,Cycling,24.82,03:20,1000,1196,1814.0,4,3,bern-region,836971,E-Bike Elsigen-Metsch,46.492641,7.558964,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.4,Snow
292891,Albert Schweitzer Weg,1 - easy,Thematic route,4.81,01:45,121,1163,1284.0,1,2,bern-region,292891,Albert Schweitzer Weg,46.573452,7.487202000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,12.1,Snow
479715,Zweisimmen-Leiterli-Betelberg-Lenk,2 - medium,Hiking,18.05,04:35,586,1688,2070.0,3,3,bern-region,479715,Zweisimmen-Leiterli-Betelberg-Lenk,46.507946000000004,7.3583169999999996,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.0,Snow
698712,Alp Laueli,2 - medium,Hiking,5.78,02:30,430,1232,1663.0,3,3,bern-region,698712,Alp Laueli,46.493328000000005,7.56018,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.5,Snow
592483,Schönrieder Trainingsrunde,0 - no rating,Mountainbike,14.76,02:46,715,1222,1584.0,0,0,bern-region,592483,Schönrieder Trainingsrunde,46.504191999999996,7.289205,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,20.1,Snow
563504,Diemtigen-Latterbach-Erlenbach-Diemtigen,2 - medium,Mountainbike,22.93,02:02,760,638,1022.0,3,3,bern-region,563504,Diemtigen-Latterbach-Erlenbach-Diemtigen,46.649788,7.569433,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,19.8,Snow
870925,Lötschberg - Jura Etappe 1 Kandersteg - Frutigen - Reichenbach,0 - no rating,Cycling,18.16,01:15,380,706,1186.0,0,0,bern-region,870925,Lötschberg - Jura Etappe 1 Kandersteg - Frutigen - Reichenbach,46.49519,7.671415,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,9.9,Snow
485966,Wasserscheide - Gantrisch Seeli,1 - easy,Hiking,9.5,02:25,428,1313,1620.0,2,2,bern-region,485966,Wasserscheide - Gantrisch Seeli,46.724940999999994,7.443282000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,29.2,Snow
311557,Wandern auf der Grimmialp,1 - easy,Hiking,8.11,02:36,165,1222,1843.0,0,2,bern-region,311557,Wandern auf der Grimmialp,46.557528999999995,7.486442,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,10.5,Snow
478945,Kandersteg nach Leukerbad,2 - medium,Hiking,8.3,02:40,381,1872,2213.0,2,4,bern-region,478945,Kandersteg nach Leukerbad,46.457428,7.649667999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
575552,Frutigen Übleberg,3 - difficult,Mountainbike,10.83,01:29,744,805,1548.0,4,5,bern-region,575552,Frutigen Übleberg,46.596153,7.647889,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.8,Snow
595655,Schönried - Feutersoey - Blattipass - Arnensee - Schönried,0 - no rating,Mountainbike,42.62,05:12,1136,1016,1912.0,0,0,bern-region,595655,Schönried - Feutersoey - Blattipass - Arnensee - Schönried,46.504414000000004,7.290789999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,19.9,Snow
561387,Bergstation Nüegg,1 - easy,Hiking,9.44,02:11,360,1080,1420.0,2,3,bern-region,561387,Bergstation Nüegg,46.61359,7.549188000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.7,Snow
287887,GrimmialpBike,2 - medium,Mountainbike,18.48,02:45,662,1126,1459.0,3,2,bern-region,287887,GrimmialpBike,46.586490999999995,7.4958160000000005,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,13.3,Snow
57157,Elebnisweg Bruchmandli - Jaunpass,1 - easy,Thematic route,0.85,00:30,30,1504,1531.0,1,1,bern-region,57157,Elebnisweg Bruchmandli - Jaunpass,46.591404,7.337232000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,20.8,Snow
482331,Swiss Trail Tour Lenk- Strecke Tour- Freitag 2019,2 - medium,Trailrunning,26.75,05:19,1188,1065,2086.0,3,4,bern-region,482331,"Swiss Trail Tour Lenk, Strecke Tour, Freitag 2019",46.455459999999995,7.443666,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,8.1,Snow
442776,Adelboden- Engstligen Alp and Engsligen Grat,2 - medium,Hiking,15.16,05:19,1347,1382,2653.0,2,4,bern-region,442776,"Adelboden, Engstligen Alp and Engsligen Grat",46.459587,7.5644,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.0,Snow
421193,Dörferweg: Zweisimmen - Grubenwald - Mannried - Schlatt - Zweisimmen,1 - easy,Cycling,11.81,01:00,199,907,1040.0,1,2,bern-region,421193,Dörferweg: Zweisimmen - Grubenwald - Mannried - Schlatt - Zweisimmen,46.554005,7.374931,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,16.0,Snow
795210,Tellenburg - Rundweg,1 - easy,Hiking,4.77,01:15,87,770,832.0,0,1,bern-region,795210,Tellenburg - Rundweg,46.586090000000006,7.647714,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,14.8,Snow
418731,Rundwanderung im Fermeltal,2 - medium,Hiking,12.25,04:23,736,1326,2024.0,4,0,bern-region,418731,Rundwanderung im Fermeltal,46.517616,7.443217999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,9.4,Snow
455696,Schönried - Gfell - Berschel - Haldis Bärgli - Schönried,1 - easy,Hiking,9.96,03:18,491,1154,1563.0,2,2,bern-region,455696,Schönried - Gfell - Berschel - Haldis Bärgli - Schönried,46.503741999999995,7.288064,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,20.1,Snow
870879,Unter dem Birg - Engstligenalp,2 - medium,Hiking,3.18,01:50,600,1398,1974.0,3,4,bern-region,870879,Unter dem Birg - Engstligenalp,46.45908,7.5665119999999995,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.1,Snow
54505,Diemtigtaler Hauswege - Vorderes Tal,1 - easy,Thematic route,9.02,02:50,450,669,964.0,1,2,bern-region,54505,Diemtigtaler Hauswege - Vorderes Tal,46.660015,7.5790169999999994,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,21.0,Snow
875915,Engstligenalp Rundwanderweg,1 - easy,Hiking,4.43,01:05,26,1937,1963.0,1,1,bern-region,875915,Engstligenalp Rundwanderweg,46.449417,7.565338000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,2.9,Snow
780461,Runde mit Fernsicht ohne Massentourismus,2 - medium,Mountainbike,19.43,02:16,940,776,1718.0,2,4,bern-region,780461,Runde mit Fernsicht ohne Massentourismus,46.648861,7.577941,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,19.8,Snow
628671,Schönried - Wildeneggli - Bire - Plani - Schönried,0 - no rating,Hiking,16.41,05:15,682,1229,1831.0,0,0,bern-region,628671,Schönried - Wildeneggli - Bire - Plani - Schönried,46.503723,7.288065,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,20.1,Snow
850696,GFW 41 - Kraftort Grimmiwasser,0 - no rating,Hiking,8.33,02:45,230,1222,1844.0,0,0,bern-region,850696,GFW 41 - Kraftort Grimmiwasser,46.556892,7.487124000000001,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,10.4,Snow
850644,GFW 34 - Ums Bäderhore,0 - no rating,Hiking,11.2,03:45,420,1504,1747.0,0,0,bern-region,850644,GFW 34 - Ums Bäderhore,46.591408,7.337281,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,20.8,Snow
131699,Rinderberg - Hornberg - Horneggli,1 - easy,Hiking,5.79,02:00,77,1767,2077.0,2,2,berneroberland,131699,Rinderberg - Hornberg - Horneggli,46.50819,7.35815,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,15.0,Snow
131617,Wildweg Sparenmoos (Rundwanderung),1 - easy,Thematic route,1.95,00:45,66,1693,1757.0,2,2,berneroberland,131617,Wildweg Sparenmoos (Rundwanderung),46.551697,7.328475,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,18.9,Snow
196084,Vom Gemmipass zur Lämmerenhütte,1 - easy,Hiking,10.02,03:15,460,2207,2507.0,2,2,wallis,196084,Vom Gemmipass zur Lämmerenhütte,46.398251,7.616200999999999,46.4724722,7.5463989,Chuenisbaergli-Schneehoehe,0,3,9.8,Snow
658326,Durchs Jahr wandern - Edelweiss am Iffighorn,2 - medium,Hiking,10.77,04:20,850,1583,2378.0,3,4,bern-region,658326,Durchs Jahr wandern - Edelweiss am Iffighorn,46.400131,7.44155,46.3118579,7.4823527,Crans-Montana,1427,0,10.3,No Snow
131655,Eggli Loop,2 - medium,Mountainbike,19.15,02:30,650,1024,1660.0,3,4,bern-region,131655,Eggli Loop,46.475048,7.284474,46.3118579,7.4823527,Crans-Montana,1427,0,23.7,No Snow
508332,I gloube i gange no meh a Louenesee,2 - medium,Hiking,9.99,02:50,340,1236,1433.0,2,3,bern-region,508332,I gloube i gange no meh a Louenesee,46.418673999999996,7.324110000000001,46.3118579,7.4823527,Crans-Montana,1427,0,17.0,No Snow
174598,Wandern am Wasser - Lauenensee,2 - medium,Hiking,9.27,02:40,170,1236,1401.0,3,2,bern-region,174598,Wandern am Wasser - Lauenensee,46.4189,7.324184,46.3118579,7.4823527,Crans-Montana,1427,0,17.0,No Snow
76670,Durch die wilde Landschaft,3 - difficult,Hiking,9.38,05:00,1631,1330,2940.0,5,5,bern-region,76670,Durch die wilde Landschaft,46.365417,7.235549000000001,46.3118579,7.4823527,Crans-Montana,1427,0,19.9,No local data
114499,Fit mit Anspruch,2 - medium,Nordic Walking,6.93,02:45,541,1840,2288.0,3,4,bern-region,114499,Fit mit Anspruch,46.351620000000004,7.238036,46.3118579,7.4823527,Crans-Montana,1427,0,19.3,No Snow
131758,Giro di Röstigrabe,2 - medium,Racing,40.77,02:30,864,955,1408.0,2,4,bern-region,131758,Giro di Röstigrabe,46.474892,7.284342,46.3118579,7.4823527,Crans-Montana,1427,0,23.7,No Snow
247242,Cable car to Wispile. Walk to Lauenensee,1 - easy,Hiking,9.58,02:15,142,1381,1920.0,2,2,bern-region,247242,Cable car to Wispile. Walk to Lauenensee,46.439976,7.2924,46.3118579,7.4823527,Crans-Montana,1427,0,20.4,No Snow
131636,Chastalet-Rundweg,2 - medium,Thematic route,6.5,02:30,341,1175,1511.0,3,4,bern-region,131636,Chastalet-Rundweg,46.385338,7.267378999999999,46.3118579,7.4823527,Crans-Montana,1427,0,18.5,No Snow
274936,Trailrunning Eggli (Gstaad),1 - easy,Trailrunning,7.29,01:45,533,1026,1557.0,2,2,bern-region,274936,Trailrunning Eggli (Gstaad),46.471278999999996,7.2817940000000005,46.3118579,7.4823527,Crans-Montana,1427,0,23.5,No Snow
421194,Gstaad – Arnensee - Gstaad,2 - medium,Cycling,29.15,02:30,595,1041,1545.0,3,4,bern-region,421194,Gstaad – Arnensee - Gstaad,46.474968,7.284451,46.3118579,7.4823527,Crans-Montana,1427,0,23.7,No Snow
131629,"""Via Alpina: Gstaad - LEtivaz""",3 - difficult,Hiking,15.89,06:00,1059,1041,1953.0,2,6,berneroberland,131629,Via Alpina: Gstaad - L'Etivaz,46.475567,7.283884,46.3118579,7.4823527,Crans-Montana,1427,0,23.8,No Snow
682755,E-bike : Découverte culturelle,2 - medium,Cycling,27.43,03:30,997,534,1500.0,3,3,wallis,682755,E-bike : Découverte culturelle,46.292637,7.533491000000001,46.3118579,7.4823527,Crans-Montana,1427,0,4.5,No Snow
91494,Klettersteig Evolène,3 - difficult,Via ferrata,2.24,02:30,380,1386,1712.0,0,4,wallis,91494,Klettersteig Evolène,46.106087,7.501924000000001,46.3118579,7.4823527,Crans-Montana,1427,0,22.9,No Snow
1032845,"""Jardin descalade des Crêts / Grimentz""",0 - no rating,Climbing,1.72,01:35,251,2128,2379.0,0,0,wallis,1032845,Jardin d'escalade des Crêts / Grimentz,46.180252,7.5577369999999995,46.3118579,7.4823527,Crans-Montana,1427,0,15.7,No Snow
163519,"""Cry dEr - Crans""",2 - medium,Winter hiking,7.22,02:10,14,1475,2267.0,3,3,wallis,163519,Cry d'Er - Crans,46.335426,7.4783100000000005,46.3118579,7.4823527,Crans-Montana,1427,0,2.6,No Snow
752896,Von Alpiglen via Eigertrail- Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg,2 - medium,Via ferrata,10.3,05:00,1115,1615,2662.0,3,2,bern-region,752896,"Von Alpiglen via Eigertrail, Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg",46.599751,8.001408,46.7035407,7.8095511,Beatenberg,1182,0,18.7,No local data
162908,Schynige-Platte-Rundweg - Top Sicht auf das Dreigestirn,2 - medium,Hiking,5.65,02:00,370,1910,2076.0,3,1,bern-region,162908,Schynige-Platte-Rundweg - Top Sicht auf das Dreigestirn,46.651928000000005,7.910771,46.7035407,7.8095511,Beatenberg,1182,0,9.6,No Snow
49033,Kulturgeschichtliche Leckerbissen am Rugen,1 - easy,Hiking,7.56,02:30,400,561,785.0,2,2,bern-region,49033,Kulturgeschichtliche Leckerbissen am Rugen,46.682198,7.851835,46.7035407,7.8095511,Beatenberg,1182,0,4.0,No Snow
100448,Im Innereriz- abseits der grossen Touristenströme,2 - medium,Hiking,9.8,03:30,611,1042,1574.0,3,3,bern-region,100448,"Im Innereriz, abseits der grossen Touristenströme",46.785645,7.826003999999999,46.7035407,7.8095511,Beatenberg,1182,0,9.2,No Snow
131163,Interlaken - Ringgenberg - Roteflue - Harder Kulm,3 - difficult,Hiking,11.92,05:30,1192,564,1756.0,2,5,bern-region,131163,Interlaken - Ringgenberg - Roteflue - Harder Kulm,46.691395,7.870082000000001,46.7035407,7.8095511,Beatenberg,1182,0,4.8,No Snow
86037,Auf dem Beatenberg- der Sonnenterrasse des Berner Oberlandes,2 - medium,Hiking,10.74,04:10,752,1204,1654.0,3,3,bern-region,86037,"Auf dem Beatenberg, der Sonnenterrasse des Berner Oberlandes",46.703891999999996,7.809684,46.7035407,7.8095511,Beatenberg,1182,0,0.0,No Snow
891249,Blümlisalp-Lauf - Stecke,2 - medium,Running,15.94,05:05,886,706,1409.0,4,0,bern-region,891249,Blümlisalp-Lauf - Stecke,46.625645,7.690732000000001,46.7035407,7.8095511,Beatenberg,1182,0,12.6,No Snow
156751,Berner-Oberländer-Weg: Merligen - Amsoldingen (Original),2 - medium,Pilgrimage,16.98,04:41,278,558,665.0,2,3,bern-region,156751,Berner-Oberländer-Weg: Merligen - Amsoldingen (Original),46.696415,7.737233,46.7035407,7.8095511,Beatenberg,1182,0,5.6,No Snow
159602,Rund um den Thunersee- Merligen-Interlaken West,0 - no rating,Hiking,13.02,03:57,257,558,728.0,0,0,bern-region,159602,"Rund um den Thunersee, Merligen-Interlaken West",46.69656,7.737741000000001,46.7035407,7.8095511,Beatenberg,1182,0,5.5,No Snow
133924,Grünenbergpass,3 - difficult,Mountainbike,58.7,05:30,1920,561,1555.0,4,6,bern-region,133924,Grünenbergpass,46.713799,7.698332000000001,46.7035407,7.8095511,Beatenberg,1182,0,8.6,No Snow
172140,Stockental Route,2 - medium,Cycling,40.62,02:30,376,553,740.0,1,3,bern-region,172140,Stockental Route,46.775288,7.571261,46.7035407,7.8095511,Beatenberg,1182,0,19.9,No Snow
172139,Moränensee Route,1 - easy,Cycling,25.49,01:40,197,553,750.0,1,1,bern-region,172139,Moränensee Route,46.775295,7.571261,46.7035407,7.8095511,Beatenberg,1182,0,19.9,No Snow
50315,«Den Niesen geniesen»,3 - difficult,Hiking,9.27,05:15,1712,631,2343.0,4,6,bern-region,50315,«Den Niesen geniesen»,46.675568,7.635553,46.7035407,7.8095511,Beatenberg,1182,0,13.7,No local data
172154,Panoramatrail Faltschen,2 - medium,Mountainbike,29.01,02:30,846,692,1223.0,2,3,bern-region,172154,Panoramatrail Faltschen,46.658516,7.696583,46.7035407,7.8095511,Beatenberg,1182,0,10.0,No Snow
501844,Sytiberg Trail,1 - easy,Running,5.53,00:57,146,567,712.0,1,2,bern-region,501844,Sytiberg Trail,46.687678999999996,7.897241,46.7035407,7.8095511,Beatenberg,1182,0,6.9,No Snow
114254,Habkern die kleine Perle im Berner Oberland,0 - no rating,Hiking,9.12,03:30,634,1071,1699.0,0,0,bern-region,114254,Habkern die kleine Perle im Berner Oberland,46.727222,7.864742999999999,46.7035407,7.8095511,Beatenberg,1182,0,5.0,No Snow
156907,Gantrisch/Freiburgweg: Amsoldingen - Romont,3 - difficult,Cycling,89.24,07:14,1387,566,981.0,5,6,bern-region,156907,Gantrisch/Freiburgweg: Amsoldingen - Romont,46.727348,7.57993,46.7035407,7.8095511,Beatenberg,1182,0,17.8,No Snow
48958,Durch die malerische Cholereschlucht,2 - medium,Hiking,12.32,04:00,729,573,1113.0,3,4,bern-region,48958,Durch die malerische Cholereschlucht,46.745773,7.644452,46.7035407,7.8095511,Beatenberg,1182,0,13.5,No Snow
131161,Harder Kulm Rundweg,1 - easy,Hiking,2.78,01:02,154,1293,1443.0,1,2,bern-region,131161,Harder Kulm Rundweg,46.698215000000005,7.855074,46.7035407,7.8095511,Beatenberg,1182,0,3.5,No Snow
617761,Sieben Hengste,3 - difficult,Hiking,14.44,05:05,985,1041,1947.0,5,5,bern-region,617761,Sieben Hengste,46.784054,7.826669,46.7035407,7.8095511,Beatenberg,1182,0,9.0,No Snow
296938,Der Ringweg am kleinen Rugen,1 - easy,Thematic route,3.35,00:58,84,572,655.0,1,2,bern-region,296938,Der Ringweg am kleinen Rugen,46.681408000000005,7.861330000000001,46.7035407,7.8095511,Beatenberg,1182,0,4.7,No Snow
131151,Wilderswil - Zweilütschinen,1 - easy,Hiking,6.04,01:34,83,584,667.0,1,2,bern-region,131151,Wilderswil - Zweilütschinen,46.665192,7.868925,46.7035407,7.8095511,Beatenberg,1182,0,6.2,No Snow
